"duplicate_group","sha256","image_count","is_cross_split","split","label","species","source_path","processed_path"
"55","cee231d1771473af378040a19de0be7653091e63595f8248963b93ce3f9e715b","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000004_0.jpg","data\processed\train\edible\edible_000100.jpg"
"55","cee231d1771473af378040a19de0be7653091e63595f8248963b93ce3f9e715b","2","True","val","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\val\edible\Auricularia_auricula-judae_000003_1.jpg","data\processed\val\edible\edible_000013.jpg"
"56","c0c4849d88a3f18853ed0127a5ef29cabafcf696b48b34dd2a2e0e50ad4b0944","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000004_1.jpg","data\processed\train\edible\edible_000101.jpg"
"56","c0c4849d88a3f18853ed0127a5ef29cabafcf696b48b34dd2a2e0e50ad4b0944","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000005_0.jpg","data\processed\train\edible\edible_000102.jpg"
"57","60cb8b2a1b2d2db62140bedb45db6bb58ede0f883158fe021879c4c55aebdf11","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000006_0.jpg","data\processed\train\edible\edible_000103.jpg"
"57","60cb8b2a1b2d2db62140bedb45db6bb58ede0f883158fe021879c4c55aebdf11","2","True","test","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\test\edible\Auricularia_auricula-judae_000005_1.jpg","data\processed\test\edible\edible_000012.jpg"
"58","c99e35ca79f505cae67888e2c5aa7b0872d1cc2db36d0965281e5586e2fc1a7b","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000007_0.jpg","data\processed\train\edible\edible_000105.jpg"
"58","c99e35ca79f505cae67888e2c5aa7b0872d1cc2db36d0965281e5586e2fc1a7b","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000007_1.jpg","data\processed\train\edible\edible_000106.jpg"
"59","b32d335d92b65eef6881d509197e0372587ae2b07104a21f99481e96a8e68ddc","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000008_1.jpg","data\processed\train\edible\edible_000107.jpg"
"59","b32d335d92b65eef6881d509197e0372587ae2b07104a21f99481e96a8e68ddc","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000011_0.jpg","data\processed\train\edible\edible_000112.jpg"
"60","6f946cdaf6bf675e71533cf94286d80c5f7dec99657afec25e8dffdd74820405","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000009_0.jpg","data\processed\train\edible\edible_000108.jpg"
"60","6f946cdaf6bf675e71533cf94286d80c5f7dec99657afec25e8dffdd74820405","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000015_1.jpg","data\processed\train\edible\edible_000120.jpg"
"61","c4c54a65a1c6ba092139a274e74986f83fac31f497a39bcea0d9757ec2f619b3","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000009_1.jpg","data\processed\train\edible\edible_000109.jpg"
"61","c4c54a65a1c6ba092139a274e74986f83fac31f497a39bcea0d9757ec2f619b3","2","True","val","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\val\edible\Auricularia_auricula-judae_000008_0.jpg","data\processed\val\edible\edible_000014.jpg"
"62","d283e8809bfcc82edddb8ce37ea207357578ff21b2dc450831ea4cc8f8a7577a","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000010_0.jpg","data\processed\train\edible\edible_000110.jpg"
"62","d283e8809bfcc82edddb8ce37ea207357578ff21b2dc450831ea4cc8f8a7577a","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000011_1.jpg","data\processed\train\edible\edible_000113.jpg"
"63","bff7a52e3607f07ba85a0a657cfa776b6a2c52ca09902bce8083eb175eaef8fc","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000012_0.jpg","data\processed\train\edible\edible_000114.jpg"
"63","bff7a52e3607f07ba85a0a657cfa776b6a2c52ca09902bce8083eb175eaef8fc","2","True","test","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\test\edible\Auricularia_auricula-judae_000013_1.jpg","data\processed\test\edible\edible_000013.jpg"
"64","442a73193f625bc74592c496a4455d48e2a9cd71a06185430d1874b36b0072de","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000012_1.jpg","data\processed\train\edible\edible_000115.jpg"
"64","442a73193f625bc74592c496a4455d48e2a9cd71a06185430d1874b36b0072de","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000014_0.jpg","data\processed\train\edible\edible_000117.jpg"
"65","801ecf09c9611be827fdc70348d550bc31051a51716342454626d83b0227f67b","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000013_0.jpg","data\processed\train\edible\edible_000116.jpg"
"65","801ecf09c9611be827fdc70348d550bc31051a51716342454626d83b0227f67b","2","True","test","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\test\edible\Auricularia_auricula-judae_000016_1.jpg","data\processed\test\edible\edible_000015.jpg"
"66","e4b72e1fa611183345bdf8fe727da6ce5a80c33562de94a9db82da4b668cb011","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000014_1.jpg","data\processed\train\edible\edible_000118.jpg"
"66","e4b72e1fa611183345bdf8fe727da6ce5a80c33562de94a9db82da4b668cb011","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000015_0.jpg","data\processed\train\edible\edible_000119.jpg"
"67","0807994637bf4612441c24ce4e110f6191ade8b2397b47d5e7dbce076445723a","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000017_0.jpg","data\processed\train\edible\edible_000121.jpg"
"67","0807994637bf4612441c24ce4e110f6191ade8b2397b47d5e7dbce076445723a","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000017_1.jpg","data\processed\train\edible\edible_000122.jpg"
"68","a6af745fde9687aec5d00df77fb4dbb21f2ccab23d3a147af8bf583d080b1670","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000018_1.jpg","data\processed\train\edible\edible_000123.jpg"
"68","a6af745fde9687aec5d00df77fb4dbb21f2ccab23d3a147af8bf583d080b1670","2","True","test","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\test\edible\Auricularia_auricula-judae_000016_0.jpg","data\processed\test\edible\edible_000014.jpg"
"69","3a371d982bf60a0e285e74265ee536a57b07ec2c932df546c446fa4f37be3e57","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000019_0.jpg","data\processed\train\edible\edible_000124.jpg"
"69","3a371d982bf60a0e285e74265ee536a57b07ec2c932df546c446fa4f37be3e57","2","True","val","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\val\edible\Auricularia_auricula-judae_000019_1.jpg","data\processed\val\edible\edible_000016.jpg"
"70","1591cd0b00f79734b077f8244b2cb87621e8304415cdd7e2153f49442e3e6c64","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000020_1.jpg","data\processed\train\edible\edible_000125.jpg"
"70","1591cd0b00f79734b077f8244b2cb87621e8304415cdd7e2153f49442e3e6c64","2","True","val","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\val\edible\Auricularia_auricula-judae_000018_0.jpg","data\processed\val\edible\edible_000015.jpg"
"71","93ac0d3e02a29263810bb4c762290c611977052edb68f2e4f701fadc12501948","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000021_0.jpg","data\processed\train\edible\edible_000126.jpg"
"71","93ac0d3e02a29263810bb4c762290c611977052edb68f2e4f701fadc12501948","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000022_1.jpg","data\processed\train\edible\edible_000129.jpg"
"72","3d0bebb69ec580780773106b6eedfdf6c91f6f336d399c9980e902749ac03aae","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000021_1.jpg","data\processed\train\edible\edible_000127.jpg"
"72","3d0bebb69ec580780773106b6eedfdf6c91f6f336d399c9980e902749ac03aae","2","True","test","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\test\edible\Auricularia_auricula-judae_000020_0.jpg","data\processed\test\edible\edible_000016.jpg"
"73","463c87b97c99a4103b95b2f34f62af79755a71bab9333a33096308389bb8b724","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000022_0.jpg","data\processed\train\edible\edible_000128.jpg"
"73","463c87b97c99a4103b95b2f34f62af79755a71bab9333a33096308389bb8b724","2","True","val","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\val\edible\Auricularia_auricula-judae_000026_1.jpg","data\processed\val\edible\edible_000017.jpg"
"74","9a744af768889aa675ade59225c7e06f7e6b1da9d2e45a683d82268e17d44125","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000023_0.jpg","data\processed\train\edible\edible_000130.jpg"
"74","9a744af768889aa675ade59225c7e06f7e6b1da9d2e45a683d82268e17d44125","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000023_1.jpg","data\processed\train\edible\edible_000131.jpg"
"75","90dcebe5584fb6802fdf9e9be215c951f2382a8e2a87523e482d80074c95f931","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000024_0.jpg","data\processed\train\edible\edible_000132.jpg"
"75","90dcebe5584fb6802fdf9e9be215c951f2382a8e2a87523e482d80074c95f931","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000025_1.jpg","data\processed\train\edible\edible_000135.jpg"
"76","459b07d1f8373ec56e00bfb7515eb960ea7042e0aba5b677b4a3965978f5ca13","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000024_1.jpg","data\processed\train\edible\edible_000133.jpg"
"76","459b07d1f8373ec56e00bfb7515eb960ea7042e0aba5b677b4a3965978f5ca13","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000025_0.jpg","data\processed\train\edible\edible_000134.jpg"
"77","6888a7e9b0044a8613f4bf9c581a5922d3f44fe52d856c514491f6794e5afc68","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000026_0.jpg","data\processed\train\edible\edible_000136.jpg"
"77","6888a7e9b0044a8613f4bf9c581a5922d3f44fe52d856c514491f6794e5afc68","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000027_1.jpg","data\processed\train\edible\edible_000138.jpg"
"78","1fd75a5968a6260434d6bd9a9c739fabde3e96d13cdb30be62f15a41ab05792b","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000027_0.jpg","data\processed\train\edible\edible_000137.jpg"
"78","1fd75a5968a6260434d6bd9a9c739fabde3e96d13cdb30be62f15a41ab05792b","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000028_1.jpg","data\processed\train\edible\edible_000140.jpg"
"79","57588ff01189fd81fe2a1e10a623dc4f6e7f1ecc7df324fbf619cbfcfd285bc3","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000028_0.jpg","data\processed\train\edible\edible_000139.jpg"
"79","57588ff01189fd81fe2a1e10a623dc4f6e7f1ecc7df324fbf619cbfcfd285bc3","2","False","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000030_1.jpg","data\processed\train\edible\edible_000143.jpg"
"80","add8e3e78fc843a3684542daa29eb9441a259e6f47b0f02612b19bd78ed20d2d","2","True","train","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\train\edible\Auricularia_auricula-judae_000029_0.jpg","data\processed\train\edible\edible_000141.jpg"
"80","add8e3e78fc843a3684542daa29eb9441a259e6f47b0f02612b19bd78ed20d2d","2","True","test","edible","Auricularia_auricula-judae","data\raw\splitted_dataset\test\edible\Auricularia_auricula-judae_000029_1.jpg","data\processed\test\edible\edible_000017.jpg"
"81","f8bf2432bae74cc649e29a325af52f28595b278d137499e53821a9add64482cb","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000001_0.jpg","data\processed\train\edible\edible_000144.jpg"
"81","f8bf2432bae74cc649e29a325af52f28595b278d137499e53821a9add64482cb","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000001_1.jpg","data\processed\train\edible\edible_000145.jpg"
"82","a2f84167190e7aaca9ce4101d5a9d7652ffcc123fa43039ca18264f20f044d07","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000002_0.jpg","data\processed\train\edible\edible_000146.jpg"
"82","a2f84167190e7aaca9ce4101d5a9d7652ffcc123fa43039ca18264f20f044d07","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000002_1.jpg","data\processed\train\edible\edible_000147.jpg"
"83","afbfa7419ac15b59acbd52d75658dfc787dccaa6b17ef11bef83dfcf966cc7a1","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000003_0.jpg","data\processed\train\edible\edible_000148.jpg"
"83","afbfa7419ac15b59acbd52d75658dfc787dccaa6b17ef11bef83dfcf966cc7a1","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000004_1.jpg","data\processed\train\edible\edible_000151.jpg"
"84","0433cade8016305680b6f51e2f00e70d4df55bc93fdd34bd4738f6c5c5cc6afb","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000003_1.jpg","data\processed\train\edible\edible_000149.jpg"
"84","0433cade8016305680b6f51e2f00e70d4df55bc93fdd34bd4738f6c5c5cc6afb","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000004_0.jpg","data\processed\train\edible\edible_000150.jpg"
"85","7d5e0034f402e516510576dd1c52cdbb974ccbc9a5015e22affba1bd925dd076","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000005_0.jpg","data\processed\train\edible\edible_000152.jpg"
"85","7d5e0034f402e516510576dd1c52cdbb974ccbc9a5015e22affba1bd925dd076","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000005_1.jpg","data\processed\train\edible\edible_000153.jpg"
"86","51152ade4c0c0203abef2838bff6203e49ff2adaa0a556f14450138890acdb75","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000006_0.jpg","data\processed\train\edible\edible_000154.jpg"
"86","51152ade4c0c0203abef2838bff6203e49ff2adaa0a556f14450138890acdb75","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000006_1.jpg","data\processed\train\edible\edible_000155.jpg"
"87","38bae164a75e23c9b87470ff0f8da7a59f850c36eefd1db4e5a3ffd49339b579","2","True","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000007_0.jpg","data\processed\train\edible\edible_000156.jpg"
"87","38bae164a75e23c9b87470ff0f8da7a59f850c36eefd1db4e5a3ffd49339b579","2","True","val","edible","Boletus_edulis","data\raw\splitted_dataset\val\edible\Boletus_edulis_000007_1.jpg","data\processed\val\edible\edible_000018.jpg"
"88","a4105c622764783919b29ba8f7e4b596a9516a6818e06e6f57e9f6c37c585e11","2","True","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000008_0.jpg","data\processed\train\edible\edible_000157.jpg"
"88","a4105c622764783919b29ba8f7e4b596a9516a6818e06e6f57e9f6c37c585e11","2","True","val","edible","Boletus_edulis","data\raw\splitted_dataset\val\edible\Boletus_edulis_000009_1.jpg","data\processed\val\edible\edible_000019.jpg"
"89","9f1b322506fd4d0bcd33390a97e4a274d609ac92b480ed7af06509bee1549f4e","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000008_1.jpg","data\processed\train\edible\edible_000158.jpg"
"89","9f1b322506fd4d0bcd33390a97e4a274d609ac92b480ed7af06509bee1549f4e","2","False","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000012_0.jpg","data\processed\train\edible\edible_000162.jpg"
"90","141a4514fbce47ef0e4847260d5c9bb379dcb684ced672bbe503255bd11e68ed","2","True","train","edible","Boletus_edulis","data\raw\splitted_dataset\train\edible\Boletus_edulis_000010_0.jpg","data\processed\train\edible\edible_000159.jpg"
"90","141a4514fbce47ef0e4847260d5c9bb379dcb684ced672bbe503255bd11e68ed","2","True","val","edible","Boletus_edulis","data\raw\splitted_dataset\val\edible\Boletus_edulis_000010_1.jpg","data\processed\val\edible\edible_000020.jpg"
